## Mon Oct 10 06:54:44 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ebxwf5mt/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_123186166.1	649764.HMPREF0762_00039	1.74e-250	693.0	COG2957@1|root,COG2957@2|Bacteria	2|Bacteria	E	agmatine deiminase activity	aguA_2	-	3.5.3.12	ko:K10536	ko00330,ko01100,map00330,map01100	-	R01416	RC00177	ko00000,ko00001,ko01000	-	-	-	PAD_porph
WP_123186167.1	649764.HMPREF0762_00040	1.14e-223	620.0	COG0078@1|root,COG0078@2|Bacteria,2GJ6H@201174|Actinobacteria,4CUJE@84998|Coriobacteriia	84998|Coriobacteriia	E	Aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain	-	-	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
WP_123186173.1	1034345.CAEM01000058_gene418	7.47e-232	643.0	COG0343@1|root,COG0343@2|Bacteria,2GMWY@201174|Actinobacteria,4CU96@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the base-exchange of a guanine (G) residue with the queuine precursor 7-aminomethyl-7-deazaguanine (PreQ1) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming PreQ1, allowing a nucleophilic attack on the C1' of the ribose to form the product. After dissociation, two additional enzymatic reactions on the tRNA convert PreQ1 to queuine (Q), resulting in the hypermodified nucleoside queuosine (7-(((4,5-cis-dihydroxy-2- cyclopenten-1-yl)amino)methyl)-7-deazaguanosine)	tgt	-	2.4.2.29	ko:K00773	-	-	R03789,R10209	RC00063	ko00000,ko01000,ko03016	-	-	-	TGT
WP_123186184.1	1235794.C811_00413	2.98e-36	125.0	COG1669@1|root,COG1669@2|Bacteria,2HW9B@201174|Actinobacteria,4CY56@84998|Coriobacteriia	84998|Coriobacteriia	S	Nucleotidyltransferase domain	-	-	-	ko:K07075	-	-	-	-	ko00000	-	-	-	NTP_transf_2
WP_123186187.1	1034345.CAEM01000050_gene1553	6.44e-41	134.0	COG1278@1|root,COG1278@2|Bacteria,2GQRU@201174|Actinobacteria,4CWAW@84998|Coriobacteriia	84998|Coriobacteriia	K	'Cold-shock' DNA-binding domain	-	-	-	ko:K03704	-	-	-	-	ko00000,ko03000	-	-	-	CSD
WP_123186190.1	1235794.C811_00900	4.44e-108	315.0	COG0632@1|root,COG0632@2|Bacteria,2GN17@201174|Actinobacteria,4CVUX@84998|Coriobacteriia	84998|Coriobacteriia	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	ruvA	-	3.6.4.12	ko:K03550	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	HHH_5,RuvA_C,RuvA_N
WP_123186191.1	1121866.AUGK01000014_gene2116	1.4e-93	276.0	COG0817@1|root,COG0817@2|Bacteria,2GJI5@201174|Actinobacteria,4CVR2@84998|Coriobacteriia	84998|Coriobacteriia	L	Nuclease that resolves Holliday junction intermediates in genetic recombination. Cleaves the cruciform structure in supercoiled DNA by nicking to strands with the same polarity at sites symmetrically opposed at the junction in the homologous arms and leaves a 5'-terminal phosphate and a 3'-terminal hydroxyl group	ruvC	-	3.1.22.4	ko:K01159	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	RuvC
WP_123186192.1	1235794.C811_00902	3.39e-184	513.0	COG1028@1|root,COG1028@2|Bacteria,2GVVR@201174|Actinobacteria,4CV69@84998|Coriobacteriia	84998|Coriobacteriia	IQ	Enoyl-(Acyl carrier protein) reductase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short_C2
WP_123186193.1	1121866.AUGK01000014_gene2130	4.86e-168	472.0	COG0217@1|root,COG0217@2|Bacteria,2GJ4G@201174|Actinobacteria,4CUS6@84998|Coriobacteriia	84998|Coriobacteriia	K	transcriptional regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	Transcrip_reg
WP_123186195.1	1121866.AUGK01000012_gene1755	5.12e-196	546.0	COG0719@1|root,COG0719@2|Bacteria,2GKCZ@201174|Actinobacteria,4CU9W@84998|Coriobacteriia	84998|Coriobacteriia	O	FeS assembly protein SufB	-	-	-	ko:K07033	-	-	-	-	ko00000	-	-	-	UPF0051
WP_123186196.1	1384484.AEQU_0859	8.68e-162	455.0	COG0396@1|root,COG0396@2|Bacteria,2I6S9@201174|Actinobacteria,4CVA6@84998|Coriobacteriia	84998|Coriobacteriia	O	ATPases associated with a variety of cellular activities	-	-	-	ko:K09013	-	-	-	-	ko00000,ko02000	-	-	-	ABC_tran
WP_123186199.1	1121866.AUGK01000012_gene1759	2.59e-256	709.0	COG1215@1|root,COG1215@2|Bacteria,2HUKY@201174|Actinobacteria,4CV2T@84998|Coriobacteriia	84998|Coriobacteriia	M	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3
WP_123186200.1	1121866.AUGK01000004_gene184	7.07e-165	483.0	COG1114@1|root,COG1114@2|Bacteria,2GNMD@201174|Actinobacteria,4CV9V@84998|Coriobacteriia	84998|Coriobacteriia	U	Component of the transport system for branched-chain amino acids	brnQ	-	-	ko:K03311	-	-	-	-	ko00000	2.A.26	-	-	Branch_AA_trans
WP_123186201.1	1235794.C811_01207	0.0	970.0	COG5265@1|root,COG5265@2|Bacteria,2I6AF@201174|Actinobacteria,4CUQX@84998|Coriobacteriia	84998|Coriobacteriia	O	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_123186202.1	1121866.AUGK01000013_gene1889	3.61e-72	226.0	COG1124@1|root,COG1124@2|Bacteria,2IJZ7@201174|Actinobacteria,4CYEX@84998|Coriobacteriia	84998|Coriobacteriia	EP	ATPases associated with a variety of cellular activities	-	-	-	ko:K02032	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran
WP_123186205.1	742818.HMPREF9451_00678	2.02e-105	317.0	COG0223@1|root,COG0223@2|Bacteria,2GKH5@201174|Actinobacteria,4CU92@84998|Coriobacteriia	84998|Coriobacteriia	J	Attaches a formyl group to the free amino group of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by promoting its recognition by IF2 and preventing the misappropriation of this tRNA by the elongation apparatus	fmt	-	2.1.2.9	ko:K00604	ko00670,ko00970,map00670,map00970	-	R03940	RC00026,RC00165	ko00000,ko00001,ko01000	-	-	-	Formyl_trans_C,Formyl_trans_N
WP_123186206.1	1384484.AEQU_1122	1.16e-92	274.0	COG0242@1|root,COG0242@2|Bacteria,2GJ87@201174|Actinobacteria,4CVMK@84998|Coriobacteriia	84998|Coriobacteriia	J	Removes the formyl group from the N-terminal Met of newly synthesized proteins. Requires at least a dipeptide for an efficient rate of reaction. N-terminal L-methionine is a prerequisite for activity but the enzyme has broad specificity at other positions	def	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
WP_123186207.1	502558.EGYY_13240	3.51e-244	695.0	COG0358@1|root,COG0358@2|Bacteria,2GJFX@201174|Actinobacteria,4CUGG@84998|Coriobacteriia	84998|Coriobacteriia	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,Toprim_2,Toprim_4,Toprim_N,zf-CHC2
WP_123186208.1	1384484.AEQU_0388	1.38e-13	65.5	2BIPK@1|root,32CWU@2|Bacteria,2HVEH@201174|Actinobacteria,4CWR9@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_123186210.1	1121866.AUGK01000004_gene79	3.74e-199	562.0	COG0232@1|root,COG0232@2|Bacteria,2GJ8F@201174|Actinobacteria,4CUNA@84998|Coriobacteriia	84998|Coriobacteriia	F	Deoxyguanosinetriphosphate triphosphohydrolase	-	-	3.1.5.1	ko:K01129	ko00230,map00230	-	R01856	RC00017	ko00000,ko00001,ko01000	-	-	-	HD,HD_assoc
WP_123186219.1	1121866.AUGK01000004_gene242	2.23e-60	188.0	COG0858@1|root,COG0858@2|Bacteria,2HV01@201174|Actinobacteria,4CW2Y@84998|Coriobacteriia	84998|Coriobacteriia	J	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA	rbfA	-	-	ko:K02834	-	-	-	-	ko00000,ko03009	-	-	-	RBFA
WP_123186223.1	471855.Shel_09340	1.88e-62	196.0	COG0779@1|root,COG0779@2|Bacteria,2HUVT@201174|Actinobacteria,4CVTM@84998|Coriobacteriia	84998|Coriobacteriia	J	Required for maturation of 30S ribosomal subunits	rimP	-	-	ko:K09748	-	-	-	-	ko00000,ko03009	-	-	-	DUF150,DUF150_C
WP_123186225.1	1384484.AEQU_0794	1.43e-218	607.0	COG0180@1|root,COG0180@2|Bacteria,2GJ9A@201174|Actinobacteria,4CU86@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the class-I aminoacyl-tRNA synthetase family	trpS	-	6.1.1.2	ko:K01867	ko00970,map00970	M00359,M00360	R03664	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_1b
WP_123186229.1	1235794.C811_00287	9.19e-266	753.0	COG0025@1|root,COG0025@2|Bacteria,2GIUT@201174|Actinobacteria,4CUT8@84998|Coriobacteriia	84998|Coriobacteriia	P	PFAM sodium hydrogen exchanger	-	-	-	ko:K03316	-	-	-	-	ko00000	2.A.36	-	-	Na_H_Exchanger
WP_123186230.1	1121866.AUGK01000012_gene1827	0.0	926.0	COG0018@1|root,COG0018@2|Bacteria,2GKQ3@201174|Actinobacteria,4CUI3@84998|Coriobacteriia	84998|Coriobacteriia	J	Arginyl-tRNA synthetase	argS	-	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d
WP_123186231.1	1384484.AEQU_0783	9.79e-252	706.0	COG1288@1|root,COG1288@2|Bacteria,2HK5U@201174|Actinobacteria,4CUHK@84998|Coriobacteriia	84998|Coriobacteriia	S	C4-dicarboxylate anaerobic carrier	-	-	-	-	-	-	-	-	-	-	-	-	DcuC
WP_123186238.1	1384484.AEQU_0609	3.82e-37	129.0	COG1302@1|root,COG1302@2|Bacteria,2HV5F@201174|Actinobacteria,4CWCD@84998|Coriobacteriia	84998|Coriobacteriia	S	Asp23 family, cell envelope-related function	-	-	-	-	-	-	-	-	-	-	-	-	Asp23
WP_123186239.1	479437.Elen_2541	1.08e-291	800.0	COG0439@1|root,COG0439@2|Bacteria,2I2S0@201174|Actinobacteria,4CUKU@84998|Coriobacteriia	84998|Coriobacteriia	I	acetyl-CoA carboxylase, biotin carboxylase	-	-	6.3.4.14,6.4.1.2	ko:K01961	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,CPSase_L_D2
WP_123186241.1	1235794.C811_01437	1.61e-194	558.0	COG2197@1|root,COG2197@2|Bacteria,2HVPB@201174|Actinobacteria,4CX7G@84998|Coriobacteriia	84998|Coriobacteriia	KT	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_123186246.1	1235794.C811_01442	1.32e-148	417.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria,4CVSI@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11,Fer4_3,Fer4_4
WP_123186260.1	1384484.AEQU_0356	0.0	1768.0	COG0243@1|root,COG0243@2|Bacteria,2GNYQ@201174|Actinobacteria,4CVCJ@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Molybdop_Fe4S4,Molybdopterin,Molydop_binding
WP_123186261.1	1235794.C811_02344	1.99e-143	405.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria,4CYHF@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_11
WP_123186264.1	1384484.AEQU_0360	4.55e-74	229.0	COG0437@1|root,COG0437@2|Bacteria,2HUVQ@201174|Actinobacteria,4CVTE@84998|Coriobacteriia	84998|Coriobacteriia	C	PFAM 4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	ko:K02573	-	-	-	-	ko00000	-	-	-	Fer4_6,Fer4_7
WP_123186265.1	1235794.C811_02348	9.19e-157	446.0	COG0348@1|root,COG0348@2|Bacteria,2IDAJ@201174|Actinobacteria,4CVB2@84998|Coriobacteriia	84998|Coriobacteriia	C	PFAM 4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	ko:K02574	-	-	-	-	ko00000	-	-	-	Fer4,Fer4_5
WP_123186267.1	479437.Elen_2331	1.04e-77	236.0	COG0244@1|root,COG0244@2|Bacteria,2GM0V@201174|Actinobacteria,4CVPQ@84998|Coriobacteriia	84998|Coriobacteriia	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	rplJ	-	-	ko:K02864	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L10
WP_123186268.1	1384484.AEQU_1777	2.92e-66	203.0	COG0222@1|root,COG0222@2|Bacteria,2IKNW@201174|Actinobacteria,4CW30@84998|Coriobacteriia	84998|Coriobacteriia	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL	-	-	ko:K02935	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L12,Ribosomal_L12_N
WP_123186272.1	1235794.C811_00836	4.46e-66	202.0	COG2033@1|root,COG2033@2|Bacteria,2HUZ6@201174|Actinobacteria,4CW1G@84998|Coriobacteriia	84998|Coriobacteriia	C	Desulfoferrodoxin	-	-	1.15.1.2	ko:K05919	-	-	-	-	ko00000,ko01000	-	-	-	Desulfoferrod_N,Desulfoferrodox
WP_123186273.1	1235794.C811_01779	4.2e-31	112.0	COG3077@1|root,COG3077@2|Bacteria,2HW8Q@201174|Actinobacteria,4CY4D@84998|Coriobacteriia	84998|Coriobacteriia	L	RelB antitoxin	-	-	-	-	-	-	-	-	-	-	-	-	RelB
WP_123186275.1	1121866.AUGK01000020_gene2231	2.19e-42	145.0	COG0254@1|root,COG0254@2|Bacteria,2HUWQ@201174|Actinobacteria,4CVW5@84998|Coriobacteriia	84998|Coriobacteriia	J	Binds the 23S rRNA	rpmE	-	-	ko:K02909	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L31
WP_123186283.1	479437.Elen_2373	5.04e-118	340.0	COG0437@1|root,COG0437@2|Bacteria,2H0W0@201174|Actinobacteria,4CVMR@84998|Coriobacteriia	479437.Elen_2373|-	C	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_123186288.1	1384484.AEQU_0520	6.09e-136	386.0	COG0437@1|root,COG0437@2|Bacteria,2H0W0@201174|Actinobacteria,4CVMR@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11
WP_123186289.1	1384484.AEQU_0519	0.0	1570.0	COG0243@1|root,COG0243@2|Bacteria,2GNYQ@201174|Actinobacteria,4CV7J@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Molybdop_Fe4S4,Molybdopterin,Molydop_binding
WP_123186295.1	1384484.AEQU_1983	2.04e-205	570.0	COG1830@1|root,COG1830@2|Bacteria,2I9V1@201174|Actinobacteria,4CUCN@84998|Coriobacteriia	84998|Coriobacteriia	G	DeoC/LacD family aldolase	-	-	4.1.2.13	ko:K11645	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	DeoC
WP_123186296.1	479437.Elen_0982	4.84e-100	300.0	COG0637@1|root,COG0637@2|Bacteria,2HCYK@201174|Actinobacteria,4CYJU@84998|Coriobacteriia	84998|Coriobacteriia	S	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2,Hydrolase
WP_123186297.1	1384484.AEQU_1976	7.96e-85	250.0	COG0314@1|root,COG0314@2|Bacteria,2HUX5@201174|Actinobacteria,4CVXF@84998|Coriobacteriia	84998|Coriobacteriia	H	molybdopterin synthase activity	-	-	-	-	-	-	-	-	-	-	-	-	MoaE
WP_123186300.1	502558.EGYY_24150	2.4e-230	643.0	COG0460@1|root,COG0460@2|Bacteria,2GIX9@201174|Actinobacteria,4CUZW@84998|Coriobacteriia	84998|Coriobacteriia	E	homoserine dehydrogenase	-	-	1.1.1.3	ko:K00003	ko00260,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00017,M00018	R01773,R01775	RC00087	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,Homoserine_dh,NAD_binding_3
WP_123186303.1	1121866.AUGK01000002_gene1635	0.0	1137.0	COG0443@1|root,COG0443@2|Bacteria,2GJTY@201174|Actinobacteria,4CU7E@84998|Coriobacteriia	84998|Coriobacteriia	O	Heat shock 70 kDa protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70
WP_123186304.1	479437.Elen_3071	2.58e-76	236.0	COG0576@1|root,COG0576@2|Bacteria,2GP4F@201174|Actinobacteria,4CVNG@84998|Coriobacteriia	84998|Coriobacteriia	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	grpE	-	-	ko:K03687	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	GrpE
WP_123186319.1	1235794.C811_01129	5.67e-117	338.0	COG0437@1|root,COG0437@2|Bacteria,2H0W0@201174|Actinobacteria,4CVMR@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11
WP_123186321.1	1384484.AEQU_1748	3.38e-145	433.0	COG2865@1|root,COG2865@2|Bacteria,2GP7C@201174|Actinobacteria,4CVKH@84998|Coriobacteriia	84998|Coriobacteriia	K	Putative DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AlbA_2,HATPase_c_4
WP_123186324.1	479437.Elen_0090	3.37e-75	230.0	COG1704@1|root,COG1704@2|Bacteria,2GPS4@201174|Actinobacteria,4CV13@84998|Coriobacteriia	84998|Coriobacteriia	S	LemA family	-	-	-	ko:K03744	-	-	-	-	ko00000	-	-	-	LemA
WP_123186326.1	742818.HMPREF9451_01152	1.3e-41	140.0	COG1725@1|root,COG1725@2|Bacteria,2IQY4@201174|Actinobacteria,4CW91@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory proteins, gntR family	-	-	-	ko:K07979	-	-	-	-	ko00000,ko03000	-	-	-	GntR
WP_123186338.1	1235794.C811_01129	1.33e-133	380.0	COG0437@1|root,COG0437@2|Bacteria,2H0W0@201174|Actinobacteria,4CVMR@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S dicluster domain	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11
WP_123186341.1	1384484.AEQU_1322	2.88e-26	108.0	COG2852@1|root,COG2852@2|Bacteria,2HVYH@201174|Actinobacteria,4CXR3@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_123186344.1	479437.Elen_1202	4.45e-269	757.0	COG3250@1|root,COG3250@2|Bacteria,2GMAT@201174|Actinobacteria,4CUB9@84998|Coriobacteriia	84998|Coriobacteriia	G	Belongs to the glycosyl hydrolase 2 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N
WP_136845034.1	1121866.AUGK01000010_gene401	1.93e-50	171.0	2ARRE@1|root,31H2H@2|Bacteria,2IR9N@201174|Actinobacteria,4CWDE@84998|Coriobacteriia	84998|Coriobacteriia	S	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_5
WP_136845035.1	1384484.AEQU_1853	2.74e-130	379.0	COG1131@1|root,COG1131@2|Bacteria,2GRE8@201174|Actinobacteria,4CUHY@84998|Coriobacteriia	84998|Coriobacteriia	V	ATPases associated with a variety of cellular activities	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_136845036.1	1384484.AEQU_1852	2.45e-55	175.0	COG1725@1|root,COG1725@2|Bacteria,2IT01@201174|Actinobacteria,4CW4J@84998|Coriobacteriia	84998|Coriobacteriia	K	helix_turn_helix gluconate operon transcriptional repressor	-	-	-	ko:K07979	-	-	-	-	ko00000,ko03000	-	-	-	GntR
WP_136845037.1	479437.Elen_1812	7.13e-250	690.0	COG0195@1|root,COG0195@2|Bacteria,2GJDJ@201174|Actinobacteria,4CUWV@84998|Coriobacteriia	84998|Coriobacteriia	K	Participates in both transcription termination and antitermination	nusA	-	-	ko:K02600	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	KH_5,NusA_N
WP_136845038.1	1384484.AEQU_0964	6.47e-28	104.0	COG2740@1|root,COG2740@2|Bacteria,2HV7N@201174|Actinobacteria,4CWGA@84998|Coriobacteriia	84998|Coriobacteriia	K	Protein of unknown function (DUF448)	-	-	-	ko:K07742	-	-	-	-	ko00000	-	-	-	DUF448
WP_136845039.1	1384484.AEQU_0965	0.0	1220.0	COG0532@1|root,COG0532@2|Bacteria,2GKPH@201174|Actinobacteria,4CUAY@84998|Coriobacteriia	84998|Coriobacteriia	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	infB	-	-	ko:K02519	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	GTP_EFTU,GTP_EFTU_D2,IF-2,IF2_N
WP_136845040.1	479437.Elen_1808	3.88e-125	369.0	COG0618@1|root,COG0618@2|Bacteria,2GN9Z@201174|Actinobacteria,4CUKD@84998|Coriobacteriia	84998|Coriobacteriia	S	DHHA1 domain	-	-	3.1.13.3,3.1.3.7	ko:K06881	ko00920,ko01100,ko01120,map00920,map01100,map01120	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1
WP_136845042.1	1235794.C811_02422	8.35e-53	177.0	COG3764@1|root,COG3764@2|Bacteria,2HVJN@201174|Actinobacteria,4CWZ5@84998|Coriobacteriia	84998|Coriobacteriia	M	Sortase family	-	-	-	-	-	-	-	-	-	-	-	-	Sortase
WP_136845043.1	1384484.AEQU_1364	4e-216	603.0	COG0281@1|root,COG0281@2|Bacteria,2GJAJ@201174|Actinobacteria,4CV8G@84998|Coriobacteriia	84998|Coriobacteriia	C	Malic enzyme, NAD binding domain	-	-	1.1.1.38	ko:K00027	ko00620,ko01200,ko02020,map00620,map01200,map02020	-	R00214	RC00105	ko00000,ko00001,ko01000	-	-	-	Malic_M,malic
WP_136845044.1	502558.EGYY_12740	0.0	1157.0	COG3808@1|root,COG3808@2|Bacteria,2GN8B@201174|Actinobacteria,4CXGJ@84998|Coriobacteriia	84998|Coriobacteriia	C	Sodium pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for Na( ) movement across the membrane	hppA	-	3.6.1.1	ko:K15987	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.10.1	-	-	H_PPase
WP_136845045.1	1034345.CAEM01000019_gene1802	3.71e-21	86.3	COG1826@1|root,COG1826@2|Bacteria,2HVCG@201174|Actinobacteria,4CWNJ@84998|Coriobacteriia	84998|Coriobacteriia	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	tatA	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106,zinc_ribbon_2
WP_136845046.1	1121866.AUGK01000004_gene74	3.7e-101	320.0	COG2771@1|root,COG2771@2|Bacteria,2I6HM@201174|Actinobacteria,4CUMX@84998|Coriobacteriia	84998|Coriobacteriia	K	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_136845048.1	1235794.C811_00690	1.2e-81	246.0	COG0328@1|root,COG0328@2|Bacteria,2GK53@201174|Actinobacteria,4CVQQ@84998|Coriobacteriia	84998|Coriobacteriia	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhA	-	3.1.26.4	ko:K03469	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_H
