Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000533	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124785924.1, collinsella_aerofaciens_WP_124785711.1	collinsella_aerofaciens_WP_164473263.1, collinsella_aerofaciens_WP_124785922.1
OG0000533	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785924.1	collinsella_aerofaciens_WP_124785711.1
OG0000533	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_164473263.1	collinsella_aerofaciens_WP_124785922.1
OG0000564	N0	n0	0.4	Non-Terminal	senegalimassilia_faecalis_WP_129425582.1, collinsella_aerofaciens_WP_231500820.1	senegalimassilia_faecalis_WP_129424484.1, collinsella_aerofaciens_WP_124785894.1, collinsella_intestinalis_WP_152063489.1
OG0000570	N0	n0	0.4	Non-Terminal	senegalimassilia_faecalis_WP_129423283.1, collinsella_aerofaciens_WP_124785930.1	senegalimassilia_faecalis_WP_129423588.1, senegalimassilia_anaerobia_WP_162096591.1, collinsella_aerofaciens_WP_164473329.1
OG0000571	N2	n0	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_158549076.1, collinsella_intestinalis_WP_193221198.1	collinsella_provencensis_WP_102338365.1, collinsella_intestinalis_WP_152063672.1, collinsella_aerofaciens_WP_124785942.1
OG0000578	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_161566706.1	senegalimassilia_faecalis_WP_129422811.1, senegalimassilia_anaerobia_WP_042434362.1
OG0000580	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_042432144.1, senegalimassilia_faecalis_WP_129423421.1	senegalimassilia_anaerobia_WP_042434925.1, senegalimassilia_faecalis_WP_129424032.1
OG0000581	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786007.1	collinsella_aerofaciens_WP_124786280.1
OG0000581	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129424715.1	senegalimassilia_faecalis_WP_201738718.1
OG0000588	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_158548887.1, collinsella_aerofaciens_WP_241154617.1	collinsella_aerofaciens_WP_124786032.1
OG0000588	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_158548887.1	collinsella_aerofaciens_WP_241154617.1
OG0000600	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_124786091.1	collinsella_aerofaciens_WP_241154580.1
OG0000604	N2	n2	0.333333333333	Non-Terminal	collinsella_aerofaciens_WP_124786113.1, collinsella_provencensis_WP_102337353.1	collinsella_aerofaciens_WP_124786112.1
OG0000688	N3	n1	1.0	Non-Terminal: STRIDE	collinsella_intestinalis_WP_152062816.1, collinsella_provencensis_WP_102337711.1	collinsella_provencensis_WP_102337706.1, collinsella_intestinalis_WP_193221132.1
OG0000690	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_161566647.1, senegalimassilia_anaerobia_WP_052297866.1	senegalimassilia_faecalis_WP_161566599.1, senegalimassilia_anaerobia_WP_052297731.1
OG0000692	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129424783.1	senegalimassilia_faecalis_WP_201738723.1
OG0000693	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_124786444.1	collinsella_aerofaciens_WP_124786424.1
OG0000698	senegalimassilia_faecalis	n1	1.0	Terminal	senegalimassilia_faecalis_WP_201738745.1	senegalimassilia_faecalis_WP_236648308.1
OG0000698	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102338180.1	collinsella_provencensis_WP_102338411.1
OG0000702	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_197032147.1	collinsella_aerofaciens_WP_124786494.1
OG0000703	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_234346346.1	collinsella_provencensis_WP_102337904.1
OG0000704	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_201738615.1, senegalimassilia_anaerobia_WP_081469040.1	senegalimassilia_faecalis_WP_129424461.1, senegalimassilia_anaerobia_WP_042434446.1
OG0000705	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102337962.1	collinsella_provencensis_WP_102338186.1
OG0000739	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425003.1	senegalimassilia_faecalis_WP_129425017.1
OG0000786	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042433042.1	senegalimassilia_anaerobia_WP_042432767.1
OG0000800	N0	n0	0.4	Non-Terminal	senegalimassilia_faecalis_WP_129424763.1, collinsella_aerofaciens_WP_241154621.1	senegalimassilia_faecalis_WP_236648302.1, collinsella_aerofaciens_WP_241154618.1, senegalimassilia_anaerobia_WP_042431902.1
OG0000801	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129424537.1	senegalimassilia_faecalis_WP_129423238.1
OG0000806	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_161566708.1	senegalimassilia_faecalis_WP_129425640.1
OG0000811	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042433091.1	senegalimassilia_anaerobia_WP_042433139.1
OG0000812	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152062769.1	collinsella_intestinalis_WP_152063319.1, collinsella_intestinalis_WP_152063418.1
OG0000812	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152063319.1	collinsella_intestinalis_WP_152063418.1
OG0000813	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129423416.1, senegalimassilia_anaerobia_WP_238318325.1	senegalimassilia_faecalis_WP_201738750.1
OG0000814	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_161566682.1	senegalimassilia_anaerobia_WP_042435393.1, senegalimassilia_faecalis_WP_129425453.1
OG0000815	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_152063612.1	collinsella_intestinalis_WP_152063764.1
OG0000816	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425784.1	senegalimassilia_faecalis_WP_129423693.1
OG0000816	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042435579.1	senegalimassilia_anaerobia_WP_042435771.1
OG0000817	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_226803332.1	collinsella_intestinalis_WP_193221207.1, collinsella_intestinalis_WP_226803334.1, collinsella_intestinalis_WP_226803333.1
OG0000817	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_193221207.1	collinsella_intestinalis_WP_226803334.1, collinsella_intestinalis_WP_226803333.1
OG0000817	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_226803334.1	collinsella_intestinalis_WP_226803333.1
OG0000818	collinsella_provencensis	n0	1.0	Terminal	collinsella_provencensis_WP_102338310.1	collinsella_provencensis_WP_102338012.1, collinsella_provencensis_WP_102338207.1, collinsella_provencensis_WP_102337763.1, collinsella_provencensis_WP_102338192.1
OG0000818	collinsella_provencensis	n1	1.0	Terminal	collinsella_provencensis_WP_102338012.1, collinsella_provencensis_WP_102338207.1, collinsella_provencensis_WP_102337763.1	collinsella_provencensis_WP_102338192.1
OG0000818	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102338012.1, collinsella_provencensis_WP_102338207.1	collinsella_provencensis_WP_102337763.1
OG0000818	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102338012.1	collinsella_provencensis_WP_102338207.1
OG0000819	N0	n0	0.4	Non-Terminal	senegalimassilia_anaerobia_WP_042433110.1, collinsella_provencensis_WP_102337906.1	collinsella_provencensis_WP_102338020.1, senegalimassilia_faecalis_WP_201738735.1, senegalimassilia_anaerobia_WP_042436180.1
OG0000820	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_129423436.1, senegalimassilia_anaerobia_WP_042432178.1	senegalimassilia_anaerobia_WP_042432090.1, senegalimassilia_faecalis_WP_129423703.1
OG0000821	N1	n0	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042432053.1, senegalimassilia_faecalis_WP_129423735.1	senegalimassilia_anaerobia_WP_042432056.1, senegalimassilia_faecalis_WP_129424248.1, senegalimassilia_faecalis_WP_129423733.1
OG0000821	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129424248.1	senegalimassilia_faecalis_WP_129423733.1
OG0000822	senegalimassilia_faecalis	n1	1.0	Terminal	senegalimassilia_faecalis_WP_129425576.1, senegalimassilia_faecalis_WP_129424222.1, senegalimassilia_faecalis_WP_129425222.1	senegalimassilia_faecalis_WP_129423369.1
OG0000822	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425576.1, senegalimassilia_faecalis_WP_129424222.1	senegalimassilia_faecalis_WP_129425222.1
OG0000822	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425576.1	senegalimassilia_faecalis_WP_129424222.1
OG0000823	senegalimassilia_anaerobia	n0	1.0	Terminal	senegalimassilia_anaerobia_WP_042435855.1	senegalimassilia_anaerobia_WP_052297863.1, senegalimassilia_anaerobia_WP_162096583.1, senegalimassilia_anaerobia_WP_042432529.1, senegalimassilia_anaerobia_WP_052297907.1
OG0000823	senegalimassilia_anaerobia	n1	1.0	Terminal	senegalimassilia_anaerobia_WP_052297863.1, senegalimassilia_anaerobia_WP_162096583.1, senegalimassilia_anaerobia_WP_042432529.1	senegalimassilia_anaerobia_WP_052297907.1
OG0000823	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_052297863.1	senegalimassilia_anaerobia_WP_162096583.1, senegalimassilia_anaerobia_WP_042432529.1
OG0000823	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_162096583.1	senegalimassilia_anaerobia_WP_042432529.1
OG0000824	N1	n0	1.0	Non-Terminal	senegalimassilia_faecalis_WP_129422859.1, senegalimassilia_anaerobia_WP_081468931.1	senegalimassilia_faecalis_WP_129422866.1, senegalimassilia_anaerobia_WP_042435952.1, senegalimassilia_anaerobia_WP_042434230.1
OG0000824	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042435952.1	senegalimassilia_anaerobia_WP_042434230.1
OG0000825	N1	n0	1.0	Non-Terminal	senegalimassilia_faecalis_WP_201738837.1, senegalimassilia_anaerobia_WP_042435235.1	senegalimassilia_anaerobia_WP_238318241.1, senegalimassilia_faecalis_WP_129425568.1, senegalimassilia_faecalis_WP_129423315.1
OG0000825	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129425568.1	senegalimassilia_faecalis_WP_129423315.1
OG0000826	senegalimassilia_faecalis	n1	1.0	Terminal	senegalimassilia_faecalis_WP_129423105.1, senegalimassilia_faecalis_WP_129423104.1	senegalimassilia_faecalis_WP_129423699.1, senegalimassilia_faecalis_WP_129425792.1
OG0000826	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423105.1	senegalimassilia_faecalis_WP_129423104.1
OG0000826	senegalimassilia_faecalis	n3	1.0	Terminal	senegalimassilia_faecalis_WP_129423699.1	senegalimassilia_faecalis_WP_129425792.1
OG0000827	senegalimassilia_anaerobia	n1	1.0	Terminal	senegalimassilia_anaerobia_WP_187364766.1	senegalimassilia_anaerobia_WP_052297784.1, senegalimassilia_anaerobia_WP_202898161.1, senegalimassilia_anaerobia_WP_052297922.1
OG0000827	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_052297784.1	senegalimassilia_anaerobia_WP_202898161.1, senegalimassilia_anaerobia_WP_052297922.1
OG0000827	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_202898161.1	senegalimassilia_anaerobia_WP_052297922.1
OG0000829	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786740.1	collinsella_aerofaciens_WP_052044110.1, collinsella_aerofaciens_WP_006235292.1
OG0000829	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_052044110.1	collinsella_aerofaciens_WP_006235292.1
OG0000830	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337578.1	collinsella_provencensis_WP_102337707.1
OG0000832	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_117773676.1	collinsella_aerofaciens_WP_022095195.1
OG0000837	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337725.1	collinsella_provencensis_WP_102338504.1
OG0000838	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_089573311.1	collinsella_aerofaciens_WP_117855262.1
OG0000839	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_089573579.1	collinsella_aerofaciens_WP_117647577.1
OG0000842	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_117637582.1	collinsella_aerofaciens_WP_117563813.1
OG0000843	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_117564058.1	collinsella_aerofaciens_WP_117736974.1, collinsella_aerofaciens_WP_118268027.1
OG0000843	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_117736974.1	collinsella_aerofaciens_WP_118268027.1
OG0000845	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_006723250.1	collinsella_intestinalis_WP_193221145.1
OG0000846	collinsella_aerofaciens	n0	1.0	Terminal	collinsella_aerofaciens_WP_117636050.1	collinsella_aerofaciens_WP_117564922.1, collinsella_aerofaciens_WP_124786044.1, collinsella_aerofaciens_WP_124785998.1
OG0000846	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_117564922.1	collinsella_aerofaciens_WP_124786044.1, collinsella_aerofaciens_WP_124785998.1
OG0000846	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786044.1	collinsella_aerofaciens_WP_124785998.1
OG0000847	collinsella_aerofaciens	n0	1.0	Terminal	collinsella_aerofaciens_WP_241154663.1	collinsella_aerofaciens_WP_233505134.1, collinsella_aerofaciens_WP_117564924.1, collinsella_aerofaciens_WP_164473336.1
OG0000847	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_233505134.1, collinsella_aerofaciens_WP_117564924.1	collinsella_aerofaciens_WP_164473336.1
OG0000847	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_233505134.1	collinsella_aerofaciens_WP_117564924.1
OG0000852	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_231500836.1	collinsella_aerofaciens_WP_117638035.1
OG0000853	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129422794.1	senegalimassilia_faecalis_WP_118449093.1
OG0000856	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_241154661.1	collinsella_aerofaciens_WP_117735519.1
OG0000856	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102338388.1	collinsella_provencensis_WP_234346253.1
OG0000858	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_193221210.1	collinsella_intestinalis_WP_006723008.1
OG0000860	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337579.1	collinsella_provencensis_WP_234346358.1
OG0000861	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_117772906.1	collinsella_aerofaciens_WP_233506705.1
OG0000862	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129424717.1	senegalimassilia_faecalis_WP_129424575.1
OG0000863	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_201738731.1	senegalimassilia_faecalis_WP_161566630.1
OG0000872	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785918.1	collinsella_aerofaciens_WP_117803851.1
OG0000873	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102338027.1	collinsella_provencensis_WP_102337659.1
OG0000877	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_117840418.1	collinsella_aerofaciens_WP_206428109.1
OG0000878	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_226803177.1	collinsella_intestinalis_WP_152062847.1
OG0000880	senegalimassilia_anaerobia	n1	1.0	Terminal	senegalimassilia_anaerobia_WP_042434064.1	senegalimassilia_anaerobia_WP_042432093.1
OG0000880	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786283.1	collinsella_aerofaciens_WP_118080421.1
OG0000881	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_118094316.1, collinsella_aerofaciens_WP_124786163.1	collinsella_aerofaciens_WP_241154596.1
OG0000881	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_118094316.1	collinsella_aerofaciens_WP_124786163.1
OG0000883	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152063585.1	collinsella_intestinalis_WP_152062967.1
OG0000886	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786033.1	collinsella_aerofaciens_WP_124785732.1, collinsella_aerofaciens_WP_118450553.1
OG0000886	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785732.1	collinsella_aerofaciens_WP_118450553.1
OG0000893	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785875.1	collinsella_aerofaciens_WP_158551589.1
OG0000895	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124785958.1, collinsella_aerofaciens_WP_124785957.1	collinsella_aerofaciens_WP_124786223.1
OG0000895	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785958.1	collinsella_aerofaciens_WP_124785957.1
OG0000897	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423116.1	senegalimassilia_faecalis_WP_101677789.1
OG0000899	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124785997.1	collinsella_aerofaciens_WP_124786055.1
OG0000900	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152062946.1	collinsella_intestinalis_WP_152062871.1
OG0000901	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_164473265.1	collinsella_aerofaciens_WP_124786034.1
OG0000904	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786442.1	collinsella_aerofaciens_WP_124786069.1
OG0000905	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152063059.1	collinsella_intestinalis_WP_152062987.1
OG0000905	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786100.1	collinsella_aerofaciens_WP_124786227.1
OG0000906	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786109.1	collinsella_aerofaciens_WP_241154645.1
OG0000909	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_241154606.1	collinsella_aerofaciens_WP_124786193.1
OG0000910	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786269.1	collinsella_aerofaciens_WP_124786194.1
OG0000911	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786195.1	collinsella_aerofaciens_WP_124786596.1
OG0000914	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425403.1	senegalimassilia_faecalis_WP_236648222.1
OG0000918	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152063552.1	collinsella_intestinalis_WP_193221190.1
OG0000922	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_199824828.1	collinsella_provencensis_WP_102337668.1
OG0000923	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337903.1	collinsella_provencensis_WP_102337286.1
OG0000924	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786425.1	collinsella_aerofaciens_WP_187361856.1, collinsella_aerofaciens_WP_241154644.1
OG0000924	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_187361856.1	collinsella_aerofaciens_WP_241154644.1
OG0000932	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423132.1	senegalimassilia_faecalis_WP_129423125.1
OG0000933	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423131.1	senegalimassilia_faecalis_WP_201738606.1
OG0000934	senegalimassilia_anaerobia	n1	1.0	Terminal	senegalimassilia_anaerobia_WP_042434208.1	senegalimassilia_anaerobia_WP_238318231.1
OG0000934	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786472.1	collinsella_aerofaciens_WP_241154631.1
OG0000938	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786501.1	collinsella_aerofaciens_WP_206428081.1
OG0000939	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786529.1	collinsella_aerofaciens_WP_241154662.1
OG0000940	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337663.1	collinsella_provencensis_WP_102337666.1
OG0000943	collinsella_aerofaciens	n1	1.0	Terminal	collinsella_aerofaciens_WP_124786616.1	collinsella_aerofaciens_WP_161194713.1
OG0000948	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_161566573.1	senegalimassilia_faecalis_WP_129422848.1
OG0000950	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042432535.1	senegalimassilia_anaerobia_WP_042432532.1
OG0000951	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_006723102.1	collinsella_intestinalis_WP_118271355.1
OG0000952	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423438.1	senegalimassilia_faecalis_WP_129425662.1
OG0000954	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_199408659.1	collinsella_aerofaciens_WP_206428107.1
OG0000955	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_201738730.1	senegalimassilia_faecalis_WP_161566629.1
OG0000956	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_201738631.1	senegalimassilia_faecalis_WP_236648251.1
OG0000962	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_226803348.1	collinsella_intestinalis_WP_226803315.1
OG0000966	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425273.1	senegalimassilia_faecalis_WP_129425608.1
OG0000973	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152062997.1, collinsella_intestinalis_WP_152063000.1	collinsella_intestinalis_WP_152063611.1
OG0000973	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152062997.1	collinsella_intestinalis_WP_152063000.1
OG0000974	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152063034.1	collinsella_intestinalis_WP_152063082.1
OG0000975	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152063046.1	collinsella_intestinalis_WP_152063437.1
OG0000977	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152063530.1	collinsella_intestinalis_WP_152063387.1
OG0000979	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_161566619.1	senegalimassilia_faecalis_WP_129423144.1
OG0000980	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337916.1	collinsella_provencensis_WP_102338550.1
OG0000981	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_236648311.1	senegalimassilia_faecalis_WP_129423670.1
OG0000982	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_236648312.1	senegalimassilia_faecalis_WP_129423691.1
OG0000985	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_238318307.1	senegalimassilia_anaerobia_WP_042435944.1
OG0000986	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042432942.1	senegalimassilia_anaerobia_WP_052297747.1
OG0000988	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_236648303.1	senegalimassilia_faecalis_WP_129425447.1
OG0000989	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337348.1	collinsella_provencensis_WP_102338481.1
OG0000990	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_148514817.1	senegalimassilia_anaerobia_WP_081468952.1
OG0000991	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423032.1	senegalimassilia_faecalis_WP_129425218.1
OG0000992	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129425644.1	senegalimassilia_faecalis_WP_269089558.1
OG0000993	N0	n0	0.4	Non-Terminal	collinsella_provencensis_WP_102337831.1, senegalimassilia_faecalis_WP_129423341.1	collinsella_provencensis_WP_102337832.1, senegalimassilia_faecalis_WP_129424549.1
OG0000994	collinsella_provencensis	n0	1.0	Terminal	collinsella_provencensis_WP_234346250.1	collinsella_provencensis_WP_102337879.1, collinsella_provencensis_WP_102337898.1, collinsella_provencensis_WP_102338002.1
OG0000994	collinsella_provencensis	n1	1.0	Terminal	collinsella_provencensis_WP_102337879.1, collinsella_provencensis_WP_102337898.1	collinsella_provencensis_WP_102338002.1
OG0000994	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337879.1	collinsella_provencensis_WP_102337898.1
OG0000995	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_238318251.1	senegalimassilia_anaerobia_WP_042433067.1
OG0000996	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042433063.1	senegalimassilia_anaerobia_WP_042433098.1
OG0000997	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129424966.1	senegalimassilia_faecalis_WP_129425005.1
OG0000998	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129424817.1	senegalimassilia_faecalis_WP_129424889.1
OG0000999	N1	n0	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042432235.1, senegalimassilia_faecalis_WP_129423479.1	senegalimassilia_anaerobia_WP_042432791.1, senegalimassilia_faecalis_WP_129423234.1
OG0001000	N1	n0	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042432355.1, senegalimassilia_faecalis_WP_129423580.1	senegalimassilia_anaerobia_WP_042436441.1, senegalimassilia_faecalis_WP_129424506.1
OG0001001	senegalimassilia_anaerobia	n0	1.0	Terminal	senegalimassilia_anaerobia_WP_042435612.1	senegalimassilia_anaerobia_WP_042432574.1, senegalimassilia_anaerobia_WP_042432582.1, senegalimassilia_anaerobia_WP_042432378.1
OG0001001	senegalimassilia_anaerobia	n1	1.0	Terminal	senegalimassilia_anaerobia_WP_042432574.1, senegalimassilia_anaerobia_WP_042432582.1	senegalimassilia_anaerobia_WP_042432378.1
