# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	34097	35308	-	WP_136845402.1	WP_136845402.1		hypothetical protein			E5982_RS02875	1212	403	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	35295	36608	-							E5982_RS02880	1314		old_locus_tag=E5982_02880
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	35295	36608	-	WP_136845403.1	WP_136845403.1		hypothetical protein			E5982_RS02880	1314	437	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	36612	39995	-							E5982_RS02885	3384		old_locus_tag=E5982_02885
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	36612	39995	-	WP_136845404.1	WP_136845404.1		DEAD/DEAH box helicase family protein			E5982_RS02885	3384	1127	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	39998	42097	-							E5982_RS02890	2100		old_locus_tag=E5982_02890
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	39998	42097	-	WP_211236153.1	WP_211236153.1		Eco57I restriction-modification methylase domain-containing protein			E5982_RS02890	2100	699	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	42101	42313	-							E5982_RS02895	213		old_locus_tag=E5982_02895
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	42101	42313	-	WP_136845405.1	WP_136845405.1		hypothetical protein			E5982_RS02895	213	70	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	42479	42751	-							E5982_RS02900	273		old_locus_tag=E5982_02900
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	42479	42751	-	WP_136845406.1	WP_136845406.1		hypothetical protein			E5982_RS02900	273	90	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	43904	44407	+							E5982_RS02905	504		old_locus_tag=E5982_02905
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	43904	44407	+	WP_235870118.1	WP_235870118.1		hypothetical protein			E5982_RS02905	504	167	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	44742	45806	+							E5982_RS02910	1065		old_locus_tag=E5982_02910
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	44742	45806	+	WP_169301790.1	WP_169301790.1		VanZ family protein			E5982_RS02910	1065	354	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	46027	46578	+							E5982_RS02915	552		old_locus_tag=E5982_02915
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	46027	46578	+	WP_136845409.1	WP_136845409.1		GNAT family N-acetyltransferase			E5982_RS02915	552	183	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	46575	47006	-							E5982_RS02920	432		old_locus_tag=E5982_02920
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	46575	47006	-	WP_136845410.1	WP_136845410.1		hypothetical protein			E5982_RS02920	432	143	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	47037	47474	-							E5982_RS02925	438		old_locus_tag=E5982_02925
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	47037	47474	-	WP_136845411.1	WP_136845411.1		LytTR family transcriptional regulator DNA-binding domain-containing protein			E5982_RS02925	438	145	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	47644	47961	+							E5982_RS02930	318		old_locus_tag=E5982_02930
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	47644	47961	+	WP_211236154.1	WP_211236154.1		PadR family transcriptional regulator			E5982_RS02930	318	105	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	48003	49091	+							E5982_RS02935	1089		old_locus_tag=E5982_02935
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	48003	49091	+	WP_136845413.1	WP_136845413.1		hypothetical protein			E5982_RS02935	1089	362	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	49143	49739	+							E5982_RS02940	597		old_locus_tag=E5982_02940
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	49143	49739	+	WP_123185541.1	WP_123185541.1		carbonic anhydrase			E5982_RS02940	597	198	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	49765	51045	-							E5982_RS02945	1281		old_locus_tag=E5982_02945
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	49765	51045	-	WP_123185540.1	WP_123185540.1		ABC transporter permease subunit			E5982_RS02945	1281	426	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	51073	51942	-							E5982_RS02950	870		old_locus_tag=E5982_02950
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	51073	51942	-	WP_136845414.1	WP_136845414.1		ABC transporter ATP-binding protein			E5982_RS02950	870	289	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	51973	52803	-							E5982_RS02955	831		old_locus_tag=E5982_02955
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	51973	52803	-	WP_136845415.1	WP_136845415.1		hypothetical protein			E5982_RS02955	831	276	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	52800	53327	-							E5982_RS02960	528		old_locus_tag=E5982_02960
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	52800	53327	-	WP_235870119.1	WP_235870119.1		sigma-70 family RNA polymerase sigma factor			E5982_RS02960	528	175	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	53618	54085	+							E5982_RS02965	468		old_locus_tag=E5982_02965
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	53618	54085	+	WP_123185536.1	WP_123185536.1		helix-turn-helix domain-containing protein			E5982_RS02965	468	155	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	54281	54781	+							E5982_RS02970	501		old_locus_tag=E5982_02970
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	54281	54781	+	WP_235870120.1	WP_235870120.1		GntR family transcriptional regulator			E5982_RS02970	501	166	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	54825	55964	+							E5982_RS02975	1140		old_locus_tag=E5982_02975
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	54825	55964	+	WP_136845418.1	WP_136845418.1		DUF5808 domain-containing protein			E5982_RS02975	1140	379	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	56226	58001	+					kdpA		E5982_RS02980	1776		old_locus_tag=E5982_02980
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	56226	58001	+	WP_235870121.1	WP_235870121.1		potassium-transporting ATPase subunit KdpA	kdpA		E5982_RS02980	1776	591	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	58014	60098	+					kdpB		E5982_RS02985	2085		old_locus_tag=E5982_02985
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	58014	60098	+	WP_123185534.1	WP_123185534.1		potassium-transporting ATPase subunit KdpB	kdpB		E5982_RS02985	2085	694	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	60168	60794	+					kdpC		E5982_RS02990	627		old_locus_tag=E5982_02990
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	60168	60794	+	WP_123185533.1	WP_123185533.1		potassium-transporting ATPase subunit KdpC	kdpC		E5982_RS02990	627	208	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	60872	63739	+							E5982_RS02995	2868		old_locus_tag=E5982_02995
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	60872	63739	+	WP_235870122.1	WP_235870122.1		sensor histidine kinase KdpD			E5982_RS02995	2868	955	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	63723	64448	+							E5982_RS03000	726		old_locus_tag=E5982_03000
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	63723	64448	+	WP_194950484.1	WP_194950484.1		response regulator transcription factor			E5982_RS03000	726	241	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	64445	65503	-							E5982_RS03005	1059		old_locus_tag=E5982_03005
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	64445	65503	-	WP_136845420.1	WP_136845420.1		ketoacyl-ACP synthase III			E5982_RS03005	1059	352	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	65703	65924	+							E5982_RS03010	222		old_locus_tag=E5982_03010
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	65703	65924	+	WP_123185530.1	WP_123185530.1		acyl carrier protein			E5982_RS03010	222	73	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	65936	66931	+							E5982_RS03015	996		old_locus_tag=E5982_03015
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	65936	66931	+	WP_136845421.1	WP_136845421.1		nitronate monooxygenase			E5982_RS03015	996	331	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	66936	67949	+							E5982_RS03020	1014		old_locus_tag=E5982_03020
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	66936	67949	+	WP_235870123.1	WP_235870123.1		ACP S-malonyltransferase			E5982_RS03020	1014	337	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	67983	68744	+					fabG		E5982_RS03025	762		old_locus_tag=E5982_03025
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	67983	68744	+	WP_136845422.1	WP_136845422.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		E5982_RS03025	762	253	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	68741	70024	+					fabF		E5982_RS03030	1284		old_locus_tag=E5982_03030
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	68741	70024	+	WP_136845423.1	WP_136845423.1		beta-ketoacyl-ACP synthase II	fabF		E5982_RS03030	1284	427	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	70083	70562	+					fabZ		E5982_RS03035	480		old_locus_tag=E5982_03035
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	70083	70562	+	WP_136845424.1	WP_136845424.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		E5982_RS03035	480	159	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	70576	72822	+							E5982_RS03040	2247		old_locus_tag=E5982_03040
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	70576	72822	+	WP_136845425.1	WP_136845425.1		acetyl-CoA carboxylase carboxyltransferase subunit alpha			E5982_RS03040	2247	748	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	73181	74161	+					guaA		E5982_RS03045	981		old_locus_tag=E5982_03045
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	73181	74161	+	WP_136845426.1	WP_136845426.1		glutamine-hydrolyzing GMP synthase	guaA		E5982_RS03045	981	326	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	75002	75490	-							E5982_RS03050	489		old_locus_tag=E5982_03050
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	75002	75490	-	WP_169301791.1	WP_169301791.1		AraC family transcriptional regulator			E5982_RS03050	489	162	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	75714	76715	+							E5982_RS03055	1002		old_locus_tag=E5982_03055
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	75714	76715	+	WP_123185522.1	WP_123185522.1		hypothetical protein			E5982_RS03055	1002	333	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	76915	78057	-							E5982_RS03060	1143		old_locus_tag=E5982_03060
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	76915	78057	-	WP_136845428.1	WP_136845428.1		helix-turn-helix transcriptional regulator			E5982_RS03060	1143	380	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	78317	78916	+							E5982_RS03065	600		old_locus_tag=E5982_03065
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	78317	78916	+	WP_123185520.1	WP_123185520.1		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein			E5982_RS03065	600	199	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	78913	79806	+							E5982_RS03070	894		old_locus_tag=E5982_03070
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	78913	79806	+	WP_123185519.1	WP_123185519.1		nucleotidyl transferase AbiEii/AbiGii toxin family protein			E5982_RS03070	894	297	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	79791	80498	+							E5982_RS03075	708		old_locus_tag=E5982_03075
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	79791	80498	+	WP_235870124.1	WP_235870124.1		response regulator transcription factor			E5982_RS03075	708	235	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	80498	81676	+							E5982_RS03080	1179		old_locus_tag=E5982_03080
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	80498	81676	+	WP_136845429.1	WP_136845429.1		HAMP domain-containing histidine kinase			E5982_RS03080	1179	392	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	81761	82540	+							E5982_RS03085	780		old_locus_tag=E5982_03085
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	81761	82540	+	WP_136845430.1	WP_136845430.1		ABC transporter ATP-binding protein			E5982_RS03085	780	259	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	82551	84998	+							E5982_RS03090	2448		old_locus_tag=E5982_03090
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	82551	84998	+	WP_136845431.1	WP_136845431.1		FtsX-like permease family protein			E5982_RS03090	2448	815	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	85228	85695	+							E5982_RS03095	468		old_locus_tag=E5982_03095
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	85228	85695	+	WP_136845432.1	WP_136845432.1		YbaK/EbsC family protein			E5982_RS03095	468	155	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	85747	85899	+							E5982_RS09610	153		
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	85747	85899	+	WP_169301792.1	WP_169301792.1		hypothetical protein			E5982_RS09610	153	50	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	86029	86961	-							E5982_RS03100	933		old_locus_tag=E5982_03100
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	86029	86961	-	WP_136845433.1	WP_136845433.1		radical SAM protein			E5982_RS03100	933	310	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	87080	87412	+							E5982_RS03105	333		old_locus_tag=E5982_03105
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	87080	87412	+	WP_136845434.1	WP_136845434.1		helix-turn-helix transcriptional regulator			E5982_RS03105	333	110	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	87558	88223	+							E5982_RS03110	666		old_locus_tag=E5982_03110
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	87558	88223	+	WP_235870152.1	WP_235870152.1		Fic family protein			E5982_RS03110	666	221	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	88356	89195	+							E5982_RS03115	840		old_locus_tag=E5982_03115
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	88356	89195	+	WP_235870125.1	WP_235870125.1		alpha/beta hydrolase			E5982_RS03115	840	279	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	89406	89687	-							E5982_RS03120	282		old_locus_tag=E5982_03120
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	89406	89687	-	WP_123185510.1	WP_123185510.1		hypothetical protein			E5982_RS03120	282	93	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	90537	91526	+							E5982_RS03125	990		old_locus_tag=E5982_03125
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	90537	91526	+	WP_123185509.1	WP_123185509.1		FAD:protein FMN transferase			E5982_RS03125	990	329	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	92491	93654	-							E5982_RS03130	1164		old_locus_tag=E5982_03130
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	92491	93654	-	WP_123185508.1	WP_123185508.1		ABC transporter substrate-binding protein			E5982_RS03130	1164	387	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	93677	94456	-							E5982_RS03135	780		old_locus_tag=E5982_03135
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	93677	94456	-	WP_123185507.1	WP_123185507.1		ABC transporter ATP-binding protein			E5982_RS03135	780	259	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	94453	95496	-							E5982_RS03140	1044		old_locus_tag=E5982_03140
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	94453	95496	-	WP_235870126.1	WP_235870126.1		iron ABC transporter permease			E5982_RS03140	1044	347	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	95629	96573	+							E5982_RS03145	945		old_locus_tag=E5982_03145
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	95629	96573	+	WP_211236155.1	WP_211236155.1		DUF364 domain-containing protein			E5982_RS03145	945	314	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	96580	97266	+							E5982_RS03150	687		old_locus_tag=E5982_03150
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	96580	97266	+	WP_123185505.1	WP_123185505.1		hypothetical protein			E5982_RS03150	687	228	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	97478	99211	+							E5982_RS03155	1734		old_locus_tag=E5982_03155
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000002.1	97478	99211	+	WP_136845438.1	WP_136845438.1		ABC transporter ATP-binding protein			E5982_RS03155	1734	577	
